-6.55427308521032,98.5679889569185,-31.5609806100774,-15.4719989291407,21.8905714842006,1
-10.9820594547794,79.7813414094618,-25.3497342191589,-7.45339481720915,15.3145879015092,1
-5.05169081127144,75.3891784973482,-18.4501642199153,-10.4593858565836,14.8092909657096,1
-0.63116129569205,63.5953760119122,-20.6495366731891,-6.84915887247212,8.83544686460731,1
-2.12157351539926,80.4153472163703,-11.9053127087062,3.06089980420164,2.79893786580797,1
-3.80580829527556,68.8347603630773,-16.6799195776029,0.490140650246832,4.68277834395711,1
-1.73124126475917,55.8712337099469,-15.767865064966,-3.39996237175318,6.31862403362784,1
-0.770405736791272,60.8130299003548,-12.6935597250762,4.03057409632942,-1.27378923231338,1
-8.01368542128486,58.8544356439742,-16.8535317614007,-6.57804067108698,5.91517134912204,1
-3.0502790587087,68.4196474468961,-7.58785086230363,-0.327727412081608,3.76884480257279,1
-3.92942787192087,64.2115918966478,-6.35433370099748,-7.81628154928246,15.0278554707415,1
-7.55605499130859,60.72048357313,-21.1099865440073,-5.921950904724,10.0253482205373,1
-7.74155532572489,71.9740622442571,-21.5030813836177,1.51976138312204,3.79118991389827,1
-14.5990985013579,65.2962179404791,-23.9453356314949,-11.5108585180185,10.6097058758948,1
-10.6259554577162,68.7407840871855,-18.4338579130627,-7.47629887538628,3.43357146215197,1
-12.4867676377029,62.7708521072018,-25.849072718481,-2.14920871728985,13.5806012143028,1
-5.69554501554054,69.361307684424,-13.5001717568533,-5.73581332112034,1.15656001277726,1
-10.1446068865841,77.1751387869218,-24.1319856505594,-7.82401764437656,3.13612920846099,1
-18.0162026287617,72.5262067214319,-19.3120552352224,3.04148824654735,5.89446593553969,1
-7.93262922273071,81.5743406190158,-24.6229644767287,-11.1907440125492,3.66120284807735,1
-2.63076658658434,80.3764106837774,-23.1599797741326,-5.4112093127871,8.83107255563748,1
-2.63076658658434,80.3764106837774,-23.1599797741326,-5.4112093127871,8.83107255563748,2
-12.4579005845267,63.0434468504068,-24.6560816215426,-6.05005576883404,25.4053932362599,2
-15.4471593681222,78.4265916895464,-12.6459240907505,-2.02980939181745,16.5369647265931,2
-17.291213161578,62.1621368728693,-18.9346148639542,-9.35700878593328,18.8276207328288,2
-27.9141423943096,58.4696308754553,-12.4321674918785,-6.66020214493108,41.2571855059007,2
-27.4643393957451,59.0945206552024,-13.4643749622058,-10.2288582652838,38.6411889218783,2
-30.9822550423329,60.604860264884,-13.4590490561441,-3.60008937190816,49.3848398331158,2
