FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
5.30714,5.01714,4.7088,9.38883,8.59221,8.23615,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,19.6287,19.6286,19.6286,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,16.252,10.4205,9.05686,76.9088,6.91756,5.9605,8.43168,8.41589,8.40695,1.41421,1.41421,1.41421,22.4833,22.4833,0.375,22.4833,0.969727,0,0,0,0,9.53796
4.20121,3.33592,3.32354,2.85105,2.44197,2.31045,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.55714,3.55706,3.55682,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,13.6833,12.9513,12.2706,8.50129,1.67861,1.45272,8.54114,8.53498,8.53303,1.41421,1.41421,1.41421,13.877,13.877,0.375,13.877,0.969727,0,0,0,0,6.55952
6.78359,5.35569,4.72427,8.82108,5.01987,4.93333,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,18.0981,18.0981,18.0981,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,18.6202,16.493,12.5399,50.3386,38.1257,33.1052,8.64695,8.64434,8.6346,1.41421,1.41421,1.41421,25.8743,25.8743,0.375,25.8743,0.969727,0,0,0,0,11.4168
5.25329,4.77278,4.59399,9.84756,9.65181,8.99444,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,23.7131,23.7131,23.7131,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,13.9525,9.5585,8.96101,30.9037,23.0511,22.4434,8.7175,8.71324,8.68496,1.41421,1.41421,1.41421,26.3902,26.3902,0.375,26.3902,0.969727,0,0,0,0,11.4547
4.12065,3.52677,3.31121,4.44265,4.18021,4.04612,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,12.3272,12.3272,12.3271,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,22.5935,19.5544,17.0764,64.8662,30.7286,9.53327,8.83345,8.83185,8.81137,1.41421,1.41421,1.41421,23.1331,23.1331,0.375,23.1331,0.969727,0,0,0,0,6.20956
7.32799,6.469,6.10258,7.21961,7.21786,6.73339,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,21.3763,21.3763,21.3763,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,13.1954,11.7674,11.5279,7.52973,7.31174,4.73602,8.8814,8.85375,8.84381,1.41421,1.41421,1.41421,18.2144,18.2144,0.375,18.2144,0.969727,0,0,0,0,13.3052
7.82374,6.37013,5.83542,5.03709,4.90068,4.8943,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,18.568,18.568,18.568,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,30.6466,12.4771,11.7247,34.127,30.7481,30.3532,8.9749,8.96434,8.95086,1.41421,1.41421,1.41421,15.8212,15.8212,0.375,15.8212,0.969727,0,0,0,0,13.5755
5.03803,4.58189,4.48654,5.27097,4.75163,4.37608,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,20.0466,20.0466,20.0465,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,24.2585,15.4286,14.2754,18.267,9.38371,6.36306,9.00783,9.00753,8.98394,1.41421,1.41421,1.41421,24.5653,24.5653,0.375,24.5653,0.969727,0,0,0,0,9.79007
5.6696,5.60769,5.28045,4.94912,4.22237,3.67851,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,10.3451,10.345,10.345,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,48.9622,25.5582,11.5395,16.4349,10.8912,9.05878,9.24249,9.21744,9.20789,1.41421,1.41421,1.41421,26.5849,26.5849,0.375,26.5849,0.969727,0,0,0,0,12.5165
3.62243,3.37062,3.0042,2.58431,2.45683,2.23419,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,6.11767,6.11767,6.11767,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,10.9709,8.17702,7.76512,5.44776,4.44602,2.85837,9.24011,9.21286,9.13008,1.41421,1.41421,1.41421,16.1256,16.1256,0.375,16.1256,0.969727,0,0,0,0,7.36275
5.07628,4.35498,4.34735,4.42858,3.19133,3.07969,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,10.9771,10.9771,10.977,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,17.4859,13.4396,11.2505,22.2023,20.2987,5.72246,9.42682,9.41697,9.41596,1.41421,1.41421,1.41421,20.8494,20.8494,0.375,20.8494,0.969727,0,0,0,0,10.0304
8.35218,6.75352,6.64226,5.45161,5.23331,5.1041,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,21.4746,21.4746,21.4745,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,60.4948,20.2322,15.7683,37.908,13.2861,3.84314,9.50606,9.50371,9.49379,1.41421,1.41421,1.41421,23.893,23.893,0.375,23.893,0.969727,0,0,0,0,14.8755
8.24269,8.20525,7.50956,13.8083,13.5119,10.5138,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,26.3247,26.3247,26.3247,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,92.6341,15.5592,10.6821,67.7062,32.1834,22.2637,9.52273,9.51768,9.50705,1.41421,1.41421,1.41421,19.4896,19.4896,0.375,19.4896,0.969727,0,0,0,0,19.6525
0.866667,0.469243,0.455523,2.00812,1.92112,1.81221,0.444499,0.190882,0.100082,27.7851,23.8852,12.7095,27.7851,23.8852,12.7095,21.1665,21.1665,21.1665,27.5229,27.5229,27.5228,18.2416,18.2415,18.2415,5.1062,5.10614,5.10596,26.8893,26.8893,26.8893,57.5127,49.2224,33.9422,0.285036,-0.00408986,-0.451199,10.2309,4.32448,2.86917,8.95177,8.92174,8.87499,16.5747,12.1041,6.26559,7.24955,7.24955,33.6175,7.24955,0.81671,21.7645,11.127,12.5066,10.9589,0.94388
0.701726,0.444444,0.300096,7.71028,5.97778,2.78992,0.444499,0.167207,0.0929477,23.1121,13.599,13.4379,23.1121,13.599,13.4379,20.5863,20.5863,20.5863,24.2052,24.2051,24.2051,18.2638,18.2637,18.2636,3.11396,3.1139,3.11373,25.9422,25.9422,25.9422,34.0096,21.4036,16.8835,0.0473773,0,0,16.562,15.5563,15.5563,8.59286,8.58764,8.58156,16.4702,12.7614,3.45823,2.53743,2.53743,26.8269,2.53743,0.815558,21.3194,8.09102,14.6607,11.4269,0.78496
0,0,0,11,0,0,0.459842,0.195022,0.0865204,22.9713,11.6614,9.76663,22.9713,11.6614,9.76663,14.9457,14.9457,14.9457,25.7275,25.7275,25.7274,18.3073,18.3073,18.3072,3.0103,3.01024,3.01008,26.8152,26.8152,26.8151,66.6718,30.0673,12.5726,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,30.1701,2.08693,1.34099,1.125,1.125,24.4194,1.125,0.799768,27.1444,7.96184,8.50639,8.12634,0
0,0,0,11,0,0,0.465516,0.205404,0.0938103,31.7901,19.4842,13.9661,31.7901,19.4842,13.9661,15.9857,15.9856,15.9856,26.0391,26.0391,26.0391,23.4224,23.4224,23.4224,3.0103,3.01024,3.01008,27.6177,27.6177,27.6176,37.6016,36.9761,33.5403,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,13.9692,10.7146,4.96664,1.125,1.125,31.1552,1.125,0.785257,29.5919,8.10892,9.51209,9.18618,0
0,0,0,11,0,0,0.453657,0.215887,0.0878881,27.7052,17.4166,16.5534,27.7052,17.4166,16.5534,23.2858,23.2858,23.2858,24.7633,24.7633,24.7632,21.435,21.435,21.4349,3.0103,3.01024,3.01008,29.4456,29.4456,29.4456,33.6147,22.9171,18.695,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,21.105,12.1091,9.7292,1.125,1.125,28.7705,1.125,0.799821,30.9372,19.4133,13.2795,15.4188,0
0,0,0,11,0,0,0.468522,0.222336,0.088413,27.6652,13.1993,10.3407,27.6652,13.1993,10.3407,20.8822,20.8822,20.8822,27.2908,27.2908,27.2908,21.8201,21.8201,21.82,3.0103,3.01024,3.01008,28.0003,28.0003,28.0003,60.7672,46.4099,34.0055,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,24.2804,16.6719,4.46702,1.125,1.125,28.7298,1.125,0.805087,30.7656,16.8069,22.0232,12.7234,0
0,0,0,11,0,0,0.467535,0.228073,0.0931762,24.1488,17.6129,14.8313,24.1488,17.6129,14.8313,20.0532,20.0532,20.0532,23.6752,23.6751,23.6751,23.3794,23.3794,23.3794,3.0103,3.01024,3.01008,26.6186,26.6186,26.6186,59.058,50.5963,39.8765,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,39.2745,28.1498,18.2281,1.125,1.125,26.3058,1.125,0.785979,22.2506,9.11996,13.8754,12.3023,0
0,0,0,11,0,0,0.438574,0.233488,0.0931444,28.205,15.6594,11.4727,28.205,15.6594,11.4727,24.2323,24.2322,24.2322,28.2332,28.2332,28.2332,19.0896,19.0896,19.0896,3.0103,3.01024,3.01008,29.5392,29.5392,29.5391,35.5283,23.4425,20.089,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,20.6889,19.7578,8.45242,1.125,1.125,31.8588,1.125,0.818944,36.0616,10.831,12.5488,17.8414,0
0,0,0,11,0,0,0.436925,0.187027,0.0943185,24.2888,15.9776,15.5349,24.2888,15.9776,15.5349,24.1317,24.1317,24.1317,28.9406,28.9406,28.9406,18.8343,18.8343,18.8343,3.0103,3.01024,3.01008,28.6801,28.6801,28.68,49.0259,33.1578,21.9073,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,42.7495,26.1202,24.3168,1.125,1.125,28.3462,1.125,0.839785,28.5574,8.86156,12.1947,17.1204,0
0,0,0,11,0,0,0.475391,0.229523,0.0834017,31.5842,11.8425,11.3446,31.5842,11.8425,11.3446,22.743,22.743,22.743,27.8587,27.8587,27.8586,22.2667,22.2667,22.2666,3.0103,3.01024,3.01008,29.0239,29.0239,29.0238,40.2161,27.0056,23.2978,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,13.4066,10.0351,10.0137,1.125,1.125,29.1456,1.125,0.795813,26.4448,6.86191,11.1678,15.7872,0
0,0,0,11,0,0,0.443891,0.237732,0.109852,24.1245,15.0335,12.7757,24.1245,15.0335,12.7757,20.1694,20.1693,20.1693,32.1263,32.1262,32.1262,19.808,19.8079,19.8079,3.0103,3.01024,3.01008,29.4888,29.4887,29.4887,85.2291,55.6617,42.6633,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,23.3491,14.9411,12.104,1.125,1.125,24.6952,1.125,0.828551,32.7689,14.7694,20.8126,11.5515,0
0,0,0,11,0,0,0.448318,0.201117,0.115143,28.0425,13.0236,12.4116,28.0425,13.0236,12.4116,21.3161,21.3161,21.316,24.3548,24.3548,24.3548,21.7211,21.7211,21.7211,3.0103,3.01024,3.01008,26.7116,26.7116,26.7116,47.132,47.0917,40.0746,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,16.1943,14.6369,9.8296,1.125,1.125,28.1467,1.125,0.833315,29.5503,9.34836,9.77603,12.1249,0
0,0,0,11,0,0,0.506727,0.255389,0.0956083,24.1509,11.3534,9.69252,24.1509,11.3534,9.69252,23.0172,23.0172,23.0171,29.7998,29.7998,29.7998,23.3632,23.3632,23.3631,3.0103,3.01024,3.01008,25.0312,25.0312,25.0311,39.3549,24.2823,17.4771,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,7.83679,3.40573,2.26972,1.125,1.125,22.4504,1.125,0.807796,19.5252,13.2363,13.9029,10.5495,0
0,0,0,11,0,0,0.461013,0.206477,0.0975984,24.4893,12.3008,11.5901,24.4893,12.3008,11.5901,24.2359,24.2359,24.2358,24.6864,24.6864,24.6863,23.0176,23.0175,23.0175,3.0103,3.01024,3.01008,27.6495,27.6495,27.6495,94.4726,61.5099,52.0543,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,23.226,11.7896,7.04802,1.125,1.125,24.3097,1.125,0.789986,32.2233,17.5455,14.7509,14.7519,0
0,0,0,11,0,0,0.453092,0.228104,0.105416,28.0515,15.7845,10.0511,28.0515,15.7845,10.0511,23.1848,23.1848,23.1847,30.6172,30.6172,30.6172,25.8987,25.8987,25.8986,3.0103,3.01024,3.01008,24.1549,24.1549,24.1548,35.8064,31.2459,15.4549,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,39.8235,29.4844,9.99499,1.125,1.125,28.735,1.125,0.794354,22.9583,13.0173,14.8062,14.6436,0
0,0,0,11,0,0,0.449935,0.215611,0.0991309,22.6752,15.6756,9.03289,22.6752,15.6756,9.03289,28.1383,28.1382,28.1382,24.9813,24.9813,24.9813,22.9761,22.9761,22.9761,3.0103,3.01024,3.01008,28.2357,28.2357,28.2357,58.2608,51.173,33.9297,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,65.3301,45.2191,19.5339,1.125,1.125,26.1673,1.125,0.817578,25.7941,10.7645,11.8927,22.9703,0
0,0,0,11,0,0,0.451855,0.226765,0.10469,25.5195,9.86205,9.24362,25.5195,9.86205,9.24362,23.9689,23.9689,23.9689,30.7937,30.7937,30.7937,21.015,21.0149,21.0149,3.0103,3.01024,3.01008,30.2972,30.2972,30.2972,47.7238,43.4901,22.5711,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,30.7121,27.2344,14.5735,1.125,1.125,24.8033,1.125,0.793596,29.1793,7.83349,11.953,16.5174,0
