FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
10.29733,9.601172,9.063624,5.984166,5.593311,4.229682,0.4689236,0.2654691,0.1008546,16.61365,11.39956,10.74642,16.61365,11.39956,10.74642,24.95309,24.95309,24.95303,24.26302,24.263,24.26294,24.61684,24.61682,24.61678,20.58021,20.5802,20.58017,23.95942,23.95941,23.95938,104.2814,23.37198,10.66666,19.01468,11.09607,10.81333,22.73091,18.65706,7.776132,6.265742,6.115226,6.076452,65.92042,58.27896,23.57613,19.7164,19.7164,26.88971,19.7164,0.8310213,24.97255,7.501515,23.16243,19.63896,20.2933
5.95722,5.60761,5.03147,10.0698,7.82222,7.72437,0.487424,0.269368,0.0963107,18.0661,15.8915,14.6437,18.0661,15.8915,14.6437,29.9591,29.9591,29.959,23.9203,23.9203,23.9202,27.8468,27.8467,27.8467,23.8413,23.8413,23.8412,28.6335,28.6335,28.6334,60.9299,53.724,0.982323,18.2827,9.45875,4.88784,1.0093,0.542983,0.324496,6.52011,6.3742,6.04496,32.7037,25.2804,12.6573,30.3463,30.3463,28.9165,30.3463,0.799646,36.2901,10.7378,24.2187,29.3745,11.525
9.20336,8.53102,6.96071,3.85966,3.52735,3.36181,0.476063,0.242833,0.0813952,14.4944,12.4705,10.6326,14.4944,12.4705,10.6326,23.5111,23.5111,23.5111,26.5011,26.5011,26.5011,26.255,26.255,26.255,24.131,24.131,24.131,25.7893,25.7893,25.7893,15.6375,15.6119,9.40682,17.6867,6.23796,2.90404,7.76867,7.56234,7.02457,6.45865,6.44521,5.9928,42.3482,5.86288,1.72619,20.039,20.039,25.0406,20.039,0.811984,27.4088,7.53658,21.0318,18.9463,15.3399
8.708488,8.66728,7.501025,6.706609,5.949709,4.939652,0.4612739,0.2552844,0.1199192,12.90475,11.74959,10.26618,12.90475,11.74959,10.26618,29.54862,29.54862,29.54857,21.81282,21.81281,21.81279,27.20246,27.20245,27.20243,21.20819,21.20817,21.20812,25.19498,25.19497,25.19495,104.4849,9.160636,8.028481,89.06507,0.9122312,0.831219,41.11397,17.25942,14.66032,6.016044,5.921539,5.687893,97.08677,25.83491,24.87588,28.68864,28.68864,25.37465,28.68864,0.812323,26.30278,7.6408,20.20893,29.51242,17.57064
7.60243,7.52007,5.70071,6.09228,5.92884,4.67168,0.468739,0.259299,0.112862,14.7203,10.7438,9.8866,14.7203,10.7438,9.8866,25.1388,25.1388,25.1388,20.1268,20.1268,20.1268,21.4966,21.4966,21.4966,12.8583,12.8582,12.8582,21.2125,21.2125,21.2124,49.9524,33.6131,29.2694,36.4416,9.68465,0.255051,12.0346,11.1441,8.19514,5.93269,5.8481,5.83937,71.5492,65.3712,23.2822,16.6944,16.6944,25.5938,16.6944,0.815078,21.0837,8.33109,15.357,24.7592,15.0448
7.88187,7.74331,7.21362,7.02643,6.44887,5.58104,0.449186,0.255131,0.132027,17.9102,12.5456,10.8802,17.9102,12.5456,10.8802,23.412,23.412,23.4119,27.3554,27.3554,27.3553,26.6406,26.6406,26.6406,21.4371,21.4371,21.4371,20.9363,20.9363,20.9363,85.1088,21.3513,16.8144,65.9064,4.85932,3.51193,31.55,7.81714,6.84656,5.96515,5.91817,5.91057,53.9303,45.6306,6.01337,24.3538,24.3538,27.6376,24.3538,0.823411,19.6957,9.61428,18.7396,19.483,17.662
8.72334,8.41228,8.05309,6.18268,4.55746,3.95065,0.442057,0.232999,0.104138,21.5655,18.8434,15.6242,21.5655,18.8434,15.6242,29.1062,29.1062,29.1062,23.4832,23.4832,23.4832,28.5202,28.5202,28.5201,15.208,15.208,15.208,22.5109,22.5108,22.5107,54.1137,31.5495,28.1808,57.1301,56.3347,22.5713,17.7457,7.26321,2.54891,6.12644,5.87788,5.80664,39.4396,20.2583,4.94277,27.3646,27.3646,36.3208,27.3646,0.835912,26.8339,8.67482,22.3788,30.5648,18.4881
5.36145,4.6897,4.6755,5.11683,3.84795,3.68371,0.497179,0.289883,0.132577,14.6423,13.4424,11.9538,14.6423,13.4424,11.9538,28.5717,28.5717,28.5717,21.7144,21.7144,21.7144,28.6321,28.6321,28.6321,20.2029,20.2029,20.2029,28.6895,28.6895,28.6894,63.8141,53.6831,41.9157,11.4365,10.1484,5.39758,26.5843,10.2125,8.19214,5.91028,5.90895,5.88062,61.7353,35.2872,27.7087,29.9946,29.9946,26.7804,29.9946,0.803696,36.2664,8.93817,24.7077,29.2812,10.5538
6.739933,5.727308,5.306269,4.73084,4.171757,4.151441,0.4581489,0.2522804,0.1132876,14.92952,14.14958,11.84865,14.92952,14.14958,11.84865,23.64795,23.64795,23.64792,24.52296,24.52295,24.52293,23.66371,23.66369,23.66369,19.84985,19.84984,19.84981,27.96789,27.96788,27.96786,87.86132,23.35593,6.516903,27.65928,25.17152,19.33292,24.94505,9.991984,4.19317,5.867417,5.788697,5.675602,111.5584,45.66026,11.66314,29.44483,29.44483,26.79358,29.44483,0.8482366,27.07095,7.214114,20.51417,25.45277,12.78817
6.86111,6.26058,6.17728,9.49329,9.15694,8.62843,0.465603,0.266917,0.137093,14.3318,13.3492,11.1597,14.3318,13.3492,11.1597,22.3448,22.3448,22.3448,20.9389,20.9388,20.9388,21.249,21.249,21.249,19.0831,19.0831,19.0831,21.5056,21.5055,21.5055,57.216,36.9637,32.9103,38.5217,9.82785,5.39536,38.5145,36.1016,10.3361,5.69176,5.64363,5.61091,72.153,25.227,15.6207,36.8391,36.8391,29.7958,36.8391,0.824136,22.044,6.91339,18.2634,18.3302,15.7532
5.61721,5.19098,5.07545,7.4406,7.4036,5.8344,0.485015,0.262389,0.0622889,20.1867,18.1284,16.67,20.1867,18.1284,16.67,12.4395,12.4395,12.4395,7.86722,7.86718,7.86716,7.27519,7.27512,7.27492,8.31152,8.31151,8.3115,5.32767,5.32765,5.32765,7.12918,4.91422,4.71311,21.252,11.0303,9.76978,45.4446,34.1597,13.0251,1.38131,1.36933,1.36106,26.9562,17.073,16.7334,29.2422,29.2422,35.0074,29.2422,0.807543,3.77552,7.01024,4.74097,8.11608,11.8868
3.88377,3.85004,3.58442,6.62938,5.81796,5.77064,0.510981,0.283404,0.0631111,23.0705,13.8713,11.8841,23.0705,13.8713,11.8841,14.4962,14.4962,14.4962,14.9433,14.9433,14.9432,15.5666,15.5666,15.5665,9.17858,9.17856,9.17848,12.8331,12.8331,12.8331,32.8963,29.0905,13.7221,25.3358,13.7295,8.71876,30.0398,22.2434,12.3703,1.40251,1.38269,1.329,16.6043,8.86109,6.7133,24.8874,24.8874,32.9579,24.8874,0.766331,8.99747,8.62911,4.57066,6.25429,9.59308
4.68572,4.62799,4.52202,5.36625,5.24229,4.77707,0.414627,0.20824,0.109558,23.1838,14.0911,12.9914,23.1838,14.0911,12.9914,15.0293,15.0293,15.0293,14.409,14.4089,14.4089,11.3481,11.3481,11.348,3.35089,3.35088,3.35085,16.5432,16.5432,16.5432,7.80143,3.70686,3.3554,23.3204,13.4792,10.2588,27.5123,20.3185,16.7024,1.19544,1.19109,1.1906,42.1674,22.0252,15.762,26.4261,26.4261,32.4219,26.4261,0.85504,8.61769,9.06598,5.56613,15.7766,11.263
5.48686,4.37106,3.82529,4.89154,4.10413,3.58372,0.570334,0.24103,0.0903829,19.7149,18.2725,15.2908,19.7149,18.2725,15.2908,15.5369,15.5369,15.5369,14.4686,14.4686,14.4686,18.7611,18.7611,18.7611,5.32995,5.32993,5.32988,12.0261,12.026,12.026,38.9209,6.67416,6.09086,5.52405,4.81582,3.90058,32.6367,19.1732,9.58343,14.6824,13.9477,13.9451,20.551,10.0754,9.30626,34.8801,34.8801,31.3254,34.8801,0.72339,15.1242,11.403,5.9882,11.7316,10.1092
3.21161,3.01276,2.3245,7.88499,7.07163,7.05725,0.452875,0.237663,0.0628017,35.838,21.2732,20.1474,35.838,21.2732,20.1474,16.4022,16.4022,16.4021,22.2792,22.2792,22.2791,8.95191,8.95186,8.95186,15.0297,15.0297,15.0296,13.2879,13.2879,13.2878,30.0815,8.77822,7.59578,16.125,5.24633,4.72311,21.3935,21.3314,19.7104,15.1294,14.8737,14.3104,11.7552,10.8478,5.08978,41.2897,41.2897,44.912,41.2897,0.834259,14.1174,11.1031,10.4707,7.83814,5.71795
7.09985,6.8984,6.25268,5.20969,4.58749,4.55626,0.54337,0.258728,0.0790726,22.6236,16.7762,15.0689,22.6236,16.7762,15.0689,15.9493,15.9493,15.9492,13.5958,13.5958,13.5957,10.0651,10.0651,10.065,10.9025,10.9025,10.9024,10.2955,10.2954,10.2953,15.7738,10.7236,5.39168,10.6234,10.0876,4.65331,21.6466,19.0622,18.0889,14.9234,14.4493,14.322,23.0206,8.47049,2.49241,27.7566,27.7566,34.1556,27.7566,0.715131,6.38179,8.45654,5.05695,8.4465,18.4915
