FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
4.29985,3.43244,3.39691,9.7642,9.1935,8.68066,0.292752,0.109356,0.0183499,18.2717,16.3998,13.2481,18.2717,16.3998,13.2481,10.931,10.9309,10.9307,14.9451,14.9451,14.9451,10.4198,10.4197,10.4197,21.0611,21.061,21.061,12.4708,12.4708,12.4707,9.24474,6.22791,5.28928,11.9097,9.01057,7.11724,39.9402,21.5564,13.3519,6.20854,6.18429,6.15525,11.516,9.51071,7.12329,22.7144,22.7144,23.6355,22.7144,0.937959,5.50739,7.82595,6.47333,5.82766,7.90269
3.777,3.49287,3.18515,2.55875,2.17509,2.0735,0.287945,0.11406,0.0179802,27.9024,19.3732,16.3944,27.9024,19.3732,16.3944,8.63907,8.63906,8.63903,16.8467,16.8467,16.8466,9.24388,9.24385,9.24385,8.77088,8.77086,8.77086,6.46308,6.46306,6.46298,5.95135,5.64705,5.55493,15.053,12.7083,6.56779,12.8704,8.06117,3.94166,6.38993,6.36838,6.33344,11.8182,4.20024,2.18054,19.3695,19.3695,32.0991,19.3695,0.934085,6.64063,6.53298,7.24757,8.02068,7.18774
4.2407,2.71285,2.66833,3.32205,3.10124,2.63644,0.275694,0.118878,0.0200193,15.8391,15.6074,14.1148,15.8391,15.6074,14.1148,12.307,12.307,12.307,4.19396,4.19396,4.19394,5.36698,5.36697,5.36696,9.12415,9.12413,9.12411,13.1382,13.1382,13.1382,19.7483,12.0159,8.42739,14.7998,10.9662,10.6622,9.86127,9.07674,5.50225,6.49166,6.47014,6.44199,14.5142,12.0352,10.0721,19.0885,19.0885,24.7865,19.0885,0.940392,5.92435,6.70278,4.8458,5.28644,6.26172
4.46943,3.25241,2.85976,4.3417,3.11734,3.10292,0.294998,0.11159,0.019165,17.0875,15.2948,8.79015,17.0875,15.2948,8.79015,8.91743,8.91742,8.91739,16.3759,16.3759,16.3758,7.53973,7.53972,7.53969,13.2384,13.2384,13.2383,5.82488,5.82485,5.82483,21.325,4.27914,4.25671,7.31799,5.66604,3.93497,7.78331,5.51765,3.63684,6.65527,6.59266,6.59102,26.7816,5.798,4.45369,24.0987,24.0987,21.9778,24.0987,0.934772,5.80056,5.82298,9.24564,7.41926,6.73285
4.07511,2.43055,2.36027,2.06581,1.60294,1.54353,0.276964,0.115086,0.0240688,22.3774,12.3221,10.3071,22.3774,12.3221,10.3071,6.31535,6.31531,6.31519,5.41574,5.41574,5.4157,1.1714,1.17137,1.17133,8.25527,8.25522,8.25508,9.87322,9.87319,9.87309,6.64698,2.9935,2.86024,12.8088,9.16526,5.64638,5.75972,4.07683,1.61905,6.82509,6.79943,6.79501,6.60306,4.34019,2.59128,17.6996,17.6996,26.2663,17.6996,0.932846,3.81147,5.72933,4.43038,3.31662,5.85024
0.366906,0.361878,0.346949,1.95954,1.91111,1.39403,0.455013,0.210655,0.0966762,10.9037,9.08194,8.90447,10.9037,9.08194,8.90447,7.23746,7.23744,7.23744,24.0767,24.0767,24.0767,19.8577,19.8577,19.8576,2.97308,2.97303,2.97287,16.9762,16.9762,16.9762,32.8276,10.2527,10.1408,0.803739,0.157713,0,4.72352,4.5721,4.24264,8.98676,8.98348,8.97574,15.7571,5.38381,4.4963,3.8193,3.8193,18.0354,3.8193,0.806891,12.7112,5.54659,14.5456,4.91205,0.649786
9.78257,9.68264,9.21151,10.3983,8.89007,8.52114,0.502235,0.174298,0.131414,17.2025,11.9781,10.0319,17.2025,11.9781,10.0319,21.7343,21.7343,21.7342,23.995,23.995,23.995,18.5049,18.5049,18.5049,24.1241,24.1241,24.1241,25.8204,25.8204,25.8203,41.8879,30.9133,30.5128,46.7747,30.9331,21.7266,53.3845,41.3666,18.9542,10.4231,10.3435,9.83801,11.9792,11.4796,10.7259,23.3993,23.3993,23.4429,23.3993,0.714867,24.4193,15.4881,11.9392,13.8665,22.9322
4.9877,4.98705,4.29368,8.07783,5.10384,4.42938,0.515777,0.167167,0.147299,14.4229,14.0515,12.2394,14.4229,14.0515,12.2394,15.7921,15.7921,15.792,18.5037,18.5037,18.5036,16.3823,16.3823,16.3822,14.4547,14.4547,14.4547,20.6246,20.6246,20.6245,15.4882,14.3819,7.9029,35.6615,12.3122,3.14823,16.5246,15.2788,10.0333,9.45129,9.40485,9.22086,3.04601,1.80936,1.45524,22.529,22.529,21.99,22.529,0.69551,17.497,9.26773,9.04523,6.72948,11.1509
6.45558,6.34903,6.27216,9.61234,9.05955,8.48117,0.47066,0.155137,0.13511,19.5977,11.5665,10.5915,19.5977,11.5665,10.5915,18.1629,18.1628,18.1628,27.2825,27.2825,27.2825,22.1456,22.1456,22.1455,16.8037,16.8036,16.8035,28.7287,28.7286,28.7286,62.385,21.4211,14.96,67.2713,20.5053,12.9955,16.8518,10.776,8.80839,9.82581,9.73642,9.25788,17.729,11.173,11.1494,21.6193,21.6193,22.8856,21.6193,0.73515,23.4619,9.52466,18.9264,10.2252,14.3071
7.2484,5.93418,4.49601,8.86061,8.32099,5.88904,0.478776,0.152022,0.127296,17.8164,14.718,12.4222,17.8164,14.718,12.4222,19.4356,19.4356,19.4355,27.6685,27.6685,27.6685,22.5156,22.5156,22.5155,20.7561,20.7561,20.756,23.968,23.968,23.968,53.1881,24.5947,17.6096,58.8417,26.2166,19.8118,40.1153,39.1966,25.2537,9.75449,9.73709,9.50477,25.7782,20.354,8.3797,21.65,21.65,22.7019,21.65,0.748557,18.3049,10.4938,17.9551,8.17591,10.8508
