FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
1,0,0,17,0,0,0.5618164,0.2211738,0.07390861,29.94355,20.36311,16.96806,29.94355,20.36311,16.96806,31.01175,31.01173,31.01173,26.4018,26.40178,26.40172,29.66229,29.66228,29.66228,3.0103,3.010244,3.010075,26.32325,26.32325,26.32318,38.76641,30.85702,7.846503,-1.414214,-1.414214,-1.414214,24.04163,24.04163,24.04163,9.743489,9.743489,9.743489,116.8838,79.80899,52.44556,0.1875,0.1875,35.30963,0.1875,0.6185864,22.10295,16.14339,13.44397,36.50373,0
1,0,0,17,0,0,0.5929905,0.2427773,0.08308087,28.87869,18.10952,15.04522,28.87869,18.10952,15.04522,31.30649,31.30647,31.30646,22.02531,22.02529,22.02525,25.96186,25.96184,25.9618,3.0103,3.010244,3.010075,29.10723,29.10723,29.1072,128.5699,37.15683,26.32252,-1.414214,-1.414214,-1.414214,24.04163,24.04163,24.04163,9.743489,9.743489,9.743489,49.19753,41.47464,33.42806,0.1875,0.1875,33.12196,0.1875,0.6075124,30.04962,13.00342,9.369896,38.70057,0
1,0,0,17,0,0,0.5903646,0.2404436,0.08994211,26.88122,17.99424,15.69722,26.88122,17.99424,15.69722,32.12448,32.12445,32.12445,21.56761,21.56759,21.56754,25.94299,25.94299,25.94294,3.0103,3.010244,3.010075,27.96463,27.96461,27.96454,100.0532,36.44567,28.6609,-1.414214,-1.414214,-1.414214,24.04163,24.04163,24.04163,9.743489,9.743489,9.743489,117.1688,58.52676,37.76605,0.1875,0.1875,31.11674,0.1875,0.5780858,30.9152,20.81127,7.387336,39.30531,0
1,0,0,17,0,0,0.5578451,0.1954419,0.0906807,29.44923,21.42613,15.18194,29.44923,21.42613,15.18194,31.02741,31.02741,31.02738,22.86829,22.86824,22.8681,26.75188,26.75186,26.75182,3.0103,3.010244,3.010075,35.26485,35.26482,35.26476,35.40923,24.06571,7.027778,-1.414214,-1.414214,-1.414214,24.04163,24.04163,24.04163,9.743489,9.743489,9.743489,108.277,28.02984,23.63251,0.1875,0.1875,37.9784,0.1875,0.6272126,32.81852,28.30662,17.83488,32.00319,0
1,0,0,17,0,0,0.602637,0.221288,0.108244,26.0108,21.5884,16.5208,26.0108,21.5884,16.5208,24.8117,24.8117,24.8117,25.7782,25.7781,25.7779,25.2692,25.2692,25.2691,3.0103,3.01024,3.01008,25.7622,25.7622,25.7622,60.8285,56.1953,39.0839,-1.41421,-1.41421,-1.41421,24.0416,24.0416,24.0416,9.74349,9.74349,9.74349,92.5055,62.1492,17.3732,0.1875,0.1875,35.1348,0.1875,0.574364,29.4837,19.7286,13.4444,33.6463,0
1,0,0,17,0,0,0.601736,0.213138,0.101164,25.3542,19.8178,16.5819,25.3542,19.8178,16.5819,28.4645,28.4645,28.4645,24.7499,24.7499,24.7498,26.9375,26.9375,26.9374,3.0103,3.01024,3.01008,28.7344,28.7344,28.7344,60.6063,52.6403,39.0954,-1.41421,-1.41421,-1.41421,24.0416,24.0416,24.0416,9.74349,9.74349,9.74349,75.9131,63.4148,47.5209,0.1875,0.1875,33.3258,0.1875,0.574313,27.9761,21.5935,11.8704,31.2647,0
1,0,0,17,0,0,0.601465,0.21896,0.100373,31.3509,20.5374,19.713,31.3509,20.5374,19.713,27.9063,27.9062,27.9062,27.421,27.421,27.4209,29.2954,29.2954,29.2954,3.0103,3.01024,3.01008,25.8429,25.8429,25.8428,14.3587,4.58903,-0.198071,-1.41421,-1.41421,-1.41421,24.0416,24.0416,24.0416,9.74349,9.74349,9.74349,74.7363,61.8435,49.6436,0.1875,0.1875,38.0797,0.1875,0.599804,23.8598,22.8076,22.3596,35.7177,0
1,0,0,17,0,0,0.584939,0.207353,0.101067,27.5964,18.3352,15.931,27.5964,18.3352,15.931,28.26,28.26,28.26,24.0809,24.0809,24.0807,29.5374,29.5374,29.5374,3.0103,3.01024,3.01008,31.5946,31.5946,31.5946,86.0245,72.3218,51.3596,-1.41421,-1.41421,-1.41421,24.0416,24.0416,24.0416,9.74349,9.74349,9.74349,51.0716,27.5352,25.0185,0.1875,0.1875,35.4603,0.1875,0.601359,35.3212,27.1619,19.426,30.7344,0
1,0,0,17,0,0,0.558605,0.201548,0.0847219,31.8707,21.147,16.3725,31.8707,21.147,16.3725,27.5935,27.5934,27.5934,24.2231,24.223,24.223,27.9717,27.9717,27.9717,3.0103,3.01024,3.01008,23.1763,23.1763,23.1763,64.88,11.861,8.18665,-1.41421,-1.41421,-1.41421,24.0416,24.0416,24.0416,9.74349,9.74349,9.74349,49.222,47.5782,28.6052,0.1875,0.1875,37.3604,0.1875,0.63612,20.9664,18.2789,15.3032,29.2736,0
1,0,0,17,0,0,0.57232,0.215492,0.0856663,25.7057,20.9993,17.9403,25.7057,20.9993,17.9403,28.2039,28.2039,28.2039,19.6613,19.6613,19.6612,27.1469,27.1469,27.1469,3.0103,3.01024,3.01008,27.2456,27.2456,27.2456,14.4761,14.2092,5.12214,-1.41421,-1.41421,-1.41421,24.0416,24.0416,24.0416,9.74349,9.74349,9.74349,87.86,27.6155,27.4943,0.1875,0.1875,35.3294,0.1875,0.598057,24.9273,16.7445,14.0447,28.0151,0
1,0,0,17,0,0,0.58878,0.197237,0.120705,34.4659,21.6495,18.2364,34.4659,21.6495,18.2364,27.4979,27.4979,27.4979,23.1008,23.1008,23.1007,30.4115,30.4115,30.4115,3.0103,3.01024,3.01008,27.9647,27.9646,27.9646,89.0031,47.8967,34.371,-1.41421,-1.41421,-1.41421,24.0416,24.0416,24.0416,9.74349,9.74349,9.74349,46.645,46.0727,22.5944,0.1875,0.1875,39.1501,0.1875,0.581458,29.6219,17.4336,15.301,32.0456,0
1,0,0,17,0,0,0.58099,0.172472,0.112371,23.2938,22.5138,20.9146,23.2938,22.5138,20.9146,23.0659,23.0659,23.0659,25.0639,25.0639,25.0639,27.5488,27.5488,27.5488,3.0103,3.01024,3.01008,28.9639,28.9639,28.9639,18.3673,13.73,10.6043,-1.41421,-1.41421,-1.41421,24.0416,24.0416,24.0416,9.74349,9.74349,9.74349,45.1164,40.7798,37.1413,0.1875,0.1875,39.8303,0.1875,0.576524,33.1372,20.2873,13.0085,21.7291,0
1.07369,1,0.993412,1.75556,1.03071,0.982226,0.365701,0.0806203,0.0794034,7.42681,6.99464,6.69593,7.42681,6.99464,6.69593,-38.8914,-38.8914,-38.8914,9.01167,9.01161,9.01145,8.88147,8.88142,8.88127,2.79356,2.79349,2.79329,-32.8007,-32.8007,-32.8008,1.04,0.0932968,0.0757657,8.47423,3.34568,1.10156,0.812884,0.0901537,-0.321585,6.99949,6.98747,6.97825,1.3856,0.454594,0.176991,7.06678,7.06678,16.5661,7.06678,0.924391,1.92354,3.54837,9.31394,1.52852,2.01133
1.06667,0.683396,0.59349,1.51111,0.705489,0.655235,0.607053,0.366881,0.0874862,40.978,18.0798,17.0663,40.978,18.0798,17.0663,22.3877,22.3877,22.3875,24.8484,24.8484,24.8483,26.662,26.662,26.662,4.78367,4.78363,4.7835,24.9508,24.9507,24.9507,17.1889,15.2799,12.4469,0.842069,0.401468,-0.0951144,1.56863,0.428286,-0.590078,6.92696,6.90274,6.88616,7.49926,6.37342,5.49488,8.37806,8.37806,45.9857,8.37806,0.778173,20.2395,12.2945,10.6002,16.1651,1.25045
