FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
5.29682,4.64154,4.51538,13.9643,11.4275,11.336,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,15.0136,15.0136,15.0136,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,9.46286,7.13475,6.4581,82.4501,11.8325,8.24531,12.5079,12.4419,12.3811,1.41421,1.41421,1.41421,44.8221,44.8221,0.375,44.8221,0.969727,0,0,0,0,9.7557
4.45966,4.21322,3.6254,5.38066,3.85746,3.69696,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,15.2912,15.2912,15.2912,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,27.4886,21.3714,12.507,35.9256,17.4462,10.4096,12.6937,12.6795,12.5362,1.41421,1.41421,1.41421,29.2298,29.2298,0.375,29.2298,0.969727,0,0,0,0,9.01917
4.55468,4.36701,4.31297,11.3824,9.83813,9.58242,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,19.5079,19.5079,19.5078,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,12.7278,8.43053,4.52473,50.7591,22.3938,20.085,12.6488,12.5664,12.5614,1.41421,1.41421,1.41421,29.3001,29.3001,0.375,29.3001,0.969727,0,0,0,0,10.3036
4.51865,4.42663,3.91634,8.48732,6.4143,5.80693,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,19.1236,19.1236,19.1236,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,46.3199,13.8188,11.1096,25.4592,24.1327,8.55698,12.6774,12.6346,12.6262,1.41421,1.41421,1.41421,40.5437,40.5437,0.375,40.5437,0.969727,0,0,0,0,8.69953
6.43023,5.36967,5.28472,14.1869,14.0924,12.66,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,15.3772,15.3772,15.3772,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,8.96048,7.93953,7.30767,58.7318,58.3838,49.4908,12.9912,12.9791,12.9299,1.41421,1.41421,1.41421,37.9763,37.9763,0.375,37.9763,0.969727,0,0,0,0,12.3425
4.46726,4.12267,3.61163,4.01332,3.84582,3.58461,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,11.0261,11.0261,11.0261,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,10.5422,8.63053,8.20542,17.8302,6.36369,5.63648,13.0211,13.0148,13.0074,1.41421,1.41421,1.41421,23.7489,23.7489,0.375,23.7489,0.969727,0,0,0,0,9.2789
7.52921,5.88707,5.82692,12.524,11.9876,11.9467,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,24.1404,24.1404,24.1404,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,34.3252,27.9732,18.7078,86.538,55.4776,18.9086,13.046,13.0206,12.9758,1.41421,1.41421,1.41421,41.1791,41.1791,0.375,41.1791,0.969727,0,0,0,0,13.1379
6.15479,5.81051,4.89816,8.03541,7.47761,7.35566,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,24.99,24.9899,24.9899,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,14.9238,14.7794,12.7571,80.8068,25.6464,25.2921,13.2423,13.2004,13.1138,1.41421,1.41421,1.41421,43.4725,43.4725,0.375,43.4725,0.969727,0,0,0,0,12.3097
5.03232,4.29858,4.04192,4.02651,3.29718,3.28118,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,8.96872,8.96871,8.96864,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,14.163,11.5738,11.5319,4.53494,3.86788,3.45684,13.2984,13.2858,13.2273,1.41421,1.41421,1.41421,29.1156,29.1156,0.375,29.1156,0.969727,0,0,0,0,9.13772
5.3092,4.9711,3.81327,5.89556,5.52627,5.44938,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,14.4371,14.437,14.437,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,7.59783,7.0135,6.29216,46.178,10.074,8.77502,13.2556,13.1969,13.1911,1.41421,1.41421,1.41421,31.4217,31.4217,0.375,31.4217,0.969727,0,0,0,0,9.03987
