FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
6.40391,5.19971,4.14048,10.518,9.99451,9.734,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,21.4253,21.4253,21.4252,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,21.144,8.97741,7.83302,50.0482,19.2953,8.35414,14.5814,14.1385,13.9589,1.41421,1.41421,1.41421,47.5403,47.5403,0.375,47.5403,0.969727,0,0,0,0,10.034
6.16587,3.82816,3.49339,3.67736,3.11976,2.80433,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,0.994796,0.994758,0.994685,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,16.2487,9.93607,9.20994,24.7633,16.8542,6.73505,14.8387,13.4923,13.4252,1.41421,1.41421,1.41421,27.1904,27.1904,0.375,27.1904,0.969727,0,0,0,0,8.83691
5.29345,4.87787,4.75058,9.29749,9.00892,8.37553,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,24.1271,24.1271,24.1271,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,19.7651,14.6947,13.0729,30.9593,7.47759,4.74761,14.5052,14.0822,13.5065,1.41421,1.41421,1.41421,43.7797,43.7797,0.375,43.7797,0.969727,0,0,0,0,11.9097
8.27322,6.63109,4.95103,13.5923,12.1343,11.6527,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,30.8499,30.8499,30.8498,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,38.4471,23.8249,13.2733,74.803,57.5957,39.8183,13.9518,13.536,13.5229,1.41421,1.41421,1.41421,47.836,47.836,0.375,47.836,0.969727,0,0,0,0,13.5787
5.96701,5.68847,5.26525,18.131,11.7605,11.3405,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,28.7844,28.7844,28.7844,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,25.4289,24.977,11.2183,48.6346,14.2956,11.393,14.4249,13.5031,13.4699,1.41421,1.41421,1.41421,58.8426,58.8426,0.375,58.8426,0.969727,0,0,0,0,11.5882
5.57866,5.20284,5.16979,10.7524,9.68081,9.6047,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,21.5306,21.5306,21.5306,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,42.391,24.7817,10.3707,55.3234,18.3404,3.1751,13.7716,13.7577,13.742,1.41421,1.41421,1.41421,62.3107,62.3107,0.375,62.3107,0.969727,0,0,0,0,11.4355
4.88866,3.40876,3.29015,8.51685,7.15361,5.38568,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,12.0217,12.0217,12.0216,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,14.2019,12.9768,10.3468,34.5071,23.8861,11.6512,13.8707,13.8661,13.8609,1.41421,1.41421,1.41421,49.5552,49.5552,0.375,49.5552,0.969727,0,0,0,0,7.90269
5.7537,4.962465,4.577188,9.967766,8.788557,8.720152,0.1796875,0,0,0.375,0,0,0.375,0,0,3.0103,3.010244,3.010075,3.0103,3.010244,3.010075,3.0103,3.010244,3.010075,22.17763,22.17762,22.17761,3.0103,3.010244,3.010075,-1.414214,-1.414214,-1.414214,52.20265,21.88685,13.30512,129.6447,80.23966,22.66873,13.93885,13.93658,13.93624,1.414214,1.414214,1.414214,53.21402,53.21402,0.375,53.21402,0.9697266,0,0,0,0,10.39512
6.72984,6.44366,6.28121,12.2457,11.0668,10.3321,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,24.6144,24.6144,24.6143,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,28.8017,18.7605,16.9936,43.9902,40.7035,18.2922,14.5048,14.2373,13.1503,1.41421,1.41421,1.41421,43.6873,43.6873,0.375,43.6873,0.969727,0,0,0,0,13.9267
5.42736,5.15061,4.6645,8.32138,7.56975,6.57241,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,20.4292,20.4292,20.4292,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,25.7001,24.0483,11.2477,66.3067,44.7083,17.3645,15.0599,14.0236,13.7065,1.41421,1.41421,1.41421,58.7431,58.7431,0.375,58.7431,0.969727,0,0,0,0,11.232
